college_code,branch,category,exam_type,cutoff_percentile,round_number,seats_available
WCE,Electrical Engineering,OPEN,CET,83.32,1,120
WCE,Electrical Engineering,OPEN,CET,82.88,2,60
WCE,Electrical Engineering,OBC,CET,79.48,1,60
WCE,Electrical Engineering,OBC,CET,79.17,2,60
WCE,Electrical Engineering,SC,CET,68.6,1,30
WCE,Electrical Engineering,SC,CET,67.96,2,60
WCE,Electrical Engineering,ST,CET,63.43,1,30
WCE,Electrical Engineering,ST,CET,62.8,2,30
WCE,Electrical Engineering,EWS,CET,80.28,1,120
WCE,Electrical Engineering,EWS,CET,79.85,2,60
WCE,Electrical Engineering,TFWS,CET,81.64,1,30
WCE,Electrical Engineering,TFWS,CET,81.18,2,90
SPCE,Computer Engineering,OPEN,CET,95.48,1,120
SPCE,Computer Engineering,OPEN,CET,94.79,2,90
SPCE,Computer Engineering,OBC,CET,91.57,1,90
SPCE,Computer Engineering,OBC,CET,91.18,2,30
SPCE,Computer Engineering,SC,CET,80.65,1,120
SPCE,Computer Engineering,SC,CET,80.07,2,30
SPCE,Computer Engineering,ST,CET,75.56,1,60
SPCE,Computer Engineering,ST,CET,75.0,2,120
SPCE,Computer Engineering,EWS,CET,92.16,1,30
SPCE,Computer Engineering,EWS,CET,91.67,2,120
SPCE,Computer Engineering,TFWS,CET,93.43,1,90
SPCE,Computer Engineering,TFWS,CET,92.94,2,30
SPCE,Information Technology,OPEN,CET,94.2,1,120
SPCE,Information Technology,OPEN,CET,93.69,2,60
SPCE,Information Technology,OBC,CET,90.4,1,90
SPCE,Information Technology,OBC,CET,89.81,2,30
SPCE,Information Technology,SC,CET,79.23,1,30
SPCE,Information Technology,SC,CET,78.67,2,60
SPCE,Information Technology,ST,CET,74.44,1,60
SPCE,Information Technology,ST,CET,73.82,2,120
SPCE,Information Technology,EWS,CET,91.33,1,120
SPCE,Information Technology,EWS,CET,90.6,2,60
SPCE,Information Technology,TFWS,CET,92.34,1,30
SPCE,Information Technology,TFWS,CET,91.77,2,60
SPCE,Mechanical Engineering,OPEN,CET,88.29,1,90
SPCE,Mechanical Engineering,OPEN,CET,87.9,2,90
SPCE,Mechanical Engineering,OBC,CET,84.46,1,90
SPCE,Mechanical Engineering,OBC,CET,84.12,2,60
SPCE,Mechanical Engineering,SC,CET,73.33,1,90
SPCE,Mechanical Engineering,SC,CET,72.91,2,120
SPCE,Mechanical Engineering,ST,CET,68.51,1,90
SPCE,Mechanical Engineering,ST,CET,68.05,2,90
SPCE,Mechanical Engineering,EWS,CET,85.66,1,30
SPCE,Mechanical Engineering,EWS,CET,85.17,2,120
SPCE,Mechanical Engineering,TFWS,CET,86.49,1,60
SPCE,Mechanical Engineering,TFWS,CET,86.05,2,90
SPCE,Electronics & Telecommunication,OPEN,CET,90.92,1,60
SPCE,Electronics & Telecommunication,OPEN,CET,90.51,2,60
SPCE,Electronics & Telecommunication,OBC,CET,87.02,1,90
SPCE,Electronics & Telecommunication,OBC,CET,86.54,2,60
SPCE,Electronics & Telecommunication,SC,CET,76.16,1,60
SPCE,Electronics & Telecommunication,SC,CET,75.6,2,60
SPCE,Electronics & Telecommunication,ST,CET,70.68,1,60
SPCE,Electronics & Telecommunication,ST,CET,70.08,2,120
SPCE,Electronics & Telecommunication,EWS,CET,87.76,1,30
SPCE,Electronics & Telecommunication,EWS,CET,87.24,2,30
SPCE,Electronics & Telecommunication,TFWS,CET,88.94,1,60
SPCE,Electronics & Telecommunication,TFWS,CET,88.23,2,30
SPCE,Civil Engineering,OPEN,CET,84.33,1,60
SPCE,Civil Engineering,OPEN,CET,83.58,2,90
SPCE,Civil Engineering,OBC,CET,80.56,1,120
SPCE,Civil Engineering,OBC,CET,80.07,2,60
SPCE,Civil Engineering,SC,CET,69.43,1,30
SPCE,Civil Engineering,SC,CET,68.93,2,60
SPCE,Civil Engineering,ST,CET,64.64,1,60
SPCE,Civil Engineering,ST,CET,64.28,2,60
SPCE,Civil Engineering,EWS,CET,81.5,1,90
SPCE,Civil Engineering,EWS,CET,80.93,2,90
SPCE,Civil Engineering,TFWS,CET,82.15,1,120
SPCE,Civil Engineering,TFWS,CET,81.8,2,30
SPCE,Electrical Engineering,OPEN,CET,87.21,1,60
SPCE,Electrical Engineering,OPEN,CET,86.8,2,60
SPCE,Electrical Engineering,OBC,CET,83.44,1,30
SPCE,Electrical Engineering,OBC,CET,83.14,2,30
SPCE,Electrical Engineering,SC,CET,72.26,1,90
SPCE,Electrical Engineering,SC,CET,71.74,2,120
SPCE,Electrical Engineering,ST,CET,67.24,1,120
SPCE,Electrical Engineering,ST,CET,66.58,2,90
SPCE,Electrical Engineering,EWS,CET,84.57,1,90
SPCE,Electrical Engineering,EWS,CET,84.09,2,90
SPCE,Electrical Engineering,TFWS,CET,85.15,1,60
SPCE,Electrical Engineering,TFWS,CET,84.74,2,90
VJTI,Computer Engineering,OPEN,CET,99.13,1,60
VJTI,Computer Engineering,OPEN,CET,98.76,2,60
VJTI,Computer Engineering,OBC,CET,94.7,1,120
VJTI,Computer Engineering,OBC,CET,94.17,2,30
VJTI,Computer Engineering,SC,CET,83.82,1,120
VJTI,Computer Engineering,SC,CET,83.15,2,60
VJTI,Computer Engineering,ST,CET,78.92,1,30
VJTI,Computer Engineering,ST,CET,78.31,2,90
VJTI,Computer Engineering,EWS,CET,95.77,1,30
VJTI,Computer Engineering,EWS,CET,95.01,2,120
VJTI,Computer Engineering,TFWS,CET,97.23,1,120
VJTI,Computer Engineering,TFWS,CET,96.57,2,90
VJTI,Information Technology,OPEN,CET,97.99,1,120
VJTI,Information Technology,OPEN,CET,97.37,2,120
VJTI,Information Technology,OBC,CET,93.99,1,60
VJTI,Information Technology,OBC,CET,93.41,2,90
VJTI,Information Technology,SC,CET,83.24,1,30
VJTI,Information Technology,SC,CET,82.54,2,30
VJTI,Information Technology,ST,CET,78.04,1,30
VJTI,Information Technology,ST,CET,77.54,2,120
VJTI,Information Technology,EWS,CET,94.96,1,120
VJTI,Information Technology,EWS,CET,94.34,2,60
VJTI,Information Technology,TFWS,CET,96.15,1,60
VJTI,Information Technology,TFWS,CET,95.51,2,30
VJTI,Mechanical Engineering,OPEN,CET,95.97,1,30
VJTI,Mechanical Engineering,OPEN,CET,95.24,2,120
VJTI,Mechanical Engineering,OBC,CET,92.14,1,90
VJTI,Mechanical Engineering,OBC,CET,91.52,2,90
VJTI,Mechanical Engineering,SC,CET,80.9,1,30
VJTI,Mechanical Engineering,SC,CET,80.56,2,60
VJTI,Mechanical Engineering,ST,CET,76.01,1,30
VJTI,Mechanical Engineering,ST,CET,75.7,2,60
VJTI,Mechanical Engineering,EWS,CET,92.92,1,60
VJTI,Mechanical Engineering,EWS,CET,92.34,2,60
VJTI,Mechanical Engineering,TFWS,CET,94.17,1,30
VJTI,Mechanical Engineering,TFWS,CET,93.77,2,90
VJTI,Electronics & Telecommunication,OPEN,CET,97.21,1,120
VJTI,Electronics & Telecommunication,OPEN,CET,96.72,2,60
VJTI,Electronics & Telecommunication,OBC,CET,93.03,1,90
VJTI,Electronics & Telecommunication,OBC,CET,92.68,2,60
VJTI,Electronics & Telecommunication,SC,CET,82.43,1,90
VJTI,Electronics & Telecommunication,SC,CET,81.84,2,90
VJTI,Electronics & Telecommunication,ST,CET,77.49,1,60
VJTI,Electronics & Telecommunication,ST,CET,77.17,2,30
VJTI,Electronics & Telecommunication,EWS,CET,94.42,1,30
VJTI,Electronics & Telecommunication,EWS,CET,93.71,2,90
VJTI,Electronics & Telecommunication,TFWS,CET,95.05,1,90
VJTI,Electronics & Telecommunication,TFWS,CET,94.66,2,120
VJTI,Civil Engineering,OPEN,CET,93.67,1,90
VJTI,Civil Engineering,OPEN,CET,93.34,2,60
VJTI,Civil Engineering,OBC,CET,89.44,1,90
VJTI,Civil Engineering,OBC,CET,88.67,2,60
VJTI,Civil Engineering,SC,CET,78.73,1,120
VJTI,Civil Engineering,SC,CET,77.95,2,90
VJTI,Civil Engineering,ST,CET,73.55,1,120
VJTI,Civil Engineering,ST,CET,72.94,2,120
VJTI,Civil Engineering,EWS,CET,90.31,1,90
VJTI,Civil Engineering,EWS,CET,89.72,2,60
VJTI,Civil Engineering,TFWS,CET,91.25,1,90
VJTI,Civil Engineering,TFWS,CET,90.6,2,30
VJTI,Electrical Engineering,OPEN,CET,94.96,1,60
VJTI,Electrical Engineering,OPEN,CET,94.5,2,120
VJTI,Electrical Engineering,OBC,CET,91.3,1,120
VJTI,Electrical Engineering,OBC,CET,90.84,2,90
VJTI,Electrical Engineering,SC,CET,80.47,1,30
VJTI,Electrical Engineering,SC,CET,79.74,2,60
VJTI,Electrical Engineering,ST,CET,75.4,1,120
VJTI,Electrical Engineering,ST,CET,75.01,2,60
VJTI,Electrical Engineering,EWS,CET,92.39,1,120
VJTI,Electrical Engineering,EWS,CET,91.8,2,60
VJTI,Electrical Engineering,TFWS,CET,93.1,1,60
VJTI,Electrical Engineering,TFWS,CET,92.76,2,30
ICT,Computer Engineering,OPEN,CET,98.33,1,90
ICT,Computer Engineering,OPEN,CET,97.58,2,60
ICT,Computer Engineering,OBC,CET,94.24,1,120
ICT,Computer Engineering,OBC,CET,93.71,2,30
ICT,Computer Engineering,SC,CET,83.32,1,120
ICT,Computer Engineering,SC,CET,82.66,2,120
ICT,Computer Engineering,ST,CET,78.66,1,30
ICT,Computer Engineering,ST,CET,77.93,2,90
ICT,Computer Engineering,EWS,CET,95.57,1,30
ICT,Computer Engineering,EWS,CET,95.17,2,60
ICT,Computer Engineering,TFWS,CET,96.21,1,60
ICT,Computer Engineering,TFWS,CET,95.52,2,60
ICT,Information Technology,OPEN,CET,97.62,1,60
ICT,Information Technology,OPEN,CET,96.97,2,90
ICT,Information Technology,OBC,CET,93.54,1,120
ICT,Information Technology,OBC,CET,93.0,2,120
ICT,Information Technology,SC,CET,82.36,1,60
ICT,Information Technology,SC,CET,81.72,2,120
ICT,Information Technology,ST,CET,77.47,1,60
ICT,Information Technology,ST,CET,76.73,2,60
ICT,Information Technology,EWS,CET,94.37,1,30
ICT,Information Technology,EWS,CET,93.62,2,90
ICT,Information Technology,TFWS,CET,95.65,1,120
ICT,Information Technology,TFWS,CET,94.94,2,60
ICT,Mechanical Engineering,OPEN,CET,94.27,1,120
ICT,Mechanical Engineering,OPEN,CET,93.55,2,120
ICT,Mechanical Engineering,OBC,CET,90.16,1,60
ICT,Mechanical Engineering,OBC,CET,89.39,2,120
ICT,Mechanical Engineering,SC,CET,79.45,1,30
ICT,Mechanical Engineering,SC,CET,78.8,2,120
ICT,Mechanical Engineering,ST,CET,74.16,1,90
ICT,Mechanical Engineering,ST,CET,73.56,2,90
ICT,Mechanical Engineering,EWS,CET,91.68,1,60
ICT,Mechanical Engineering,EWS,CET,91.37,2,90
ICT,Mechanical Engineering,TFWS,CET,92.7,1,30
ICT,Mechanical Engineering,TFWS,CET,92.34,2,60
ICT,Electronics & Telecommunication,OPEN,CET,95.74,1,30
ICT,Electronics & Telecommunication,OPEN,CET,94.99,2,60
ICT,Electronics & Telecommunication,OBC,CET,91.87,1,30
ICT,Electronics & Telecommunication,OBC,CET,91.53,2,90
ICT,Electronics & Telecommunication,SC,CET,80.83,1,90
ICT,Electronics & Telecommunication,SC,CET,80.14,2,30
ICT,Electronics & Telecommunication,ST,CET,75.97,1,30
ICT,Electronics & Telecommunication,ST,CET,75.53,2,30
ICT,Electronics & Telecommunication,EWS,CET,92.69,1,60
ICT,Electronics & Telecommunication,EWS,CET,92.36,2,120
ICT,Electronics & Telecommunication,TFWS,CET,93.88,1,30
ICT,Electronics & Telecommunication,TFWS,CET,93.24,2,90
ICT,Civil Engineering,OPEN,CET,92.26,1,30
ICT,Civil Engineering,OPEN,CET,91.82,2,60
ICT,Civil Engineering,OBC,CET,88.44,1,90
ICT,Civil Engineering,OBC,CET,87.89,2,60
ICT,Civil Engineering,SC,CET,77.18,1,30
ICT,Civil Engineering,SC,CET,76.42,2,90
ICT,Civil Engineering,ST,CET,72.38,1,120
ICT,Civil Engineering,ST,CET,71.66,2,120
ICT,Civil Engineering,EWS,CET,89.48,1,30
ICT,Civil Engineering,EWS,CET,89.1,2,120
ICT,Civil Engineering,TFWS,CET,90.62,1,120
ICT,Civil Engineering,TFWS,CET,89.87,2,60
ICT,Electrical Engineering,OPEN,CET,93.94,1,30
ICT,Electrical Engineering,OPEN,CET,93.59,2,120
ICT,Electrical Engineering,OBC,CET,89.9,1,120
ICT,Electrical Engineering,OBC,CET,89.54,2,120
ICT,Electrical Engineering,SC,CET,79.15,1,90
ICT,Electrical Engineering,SC,CET,78.56,2,60
ICT,Electrical Engineering,ST,CET,74.05,1,30
ICT,Electrical Engineering,ST,CET,73.51,2,30
ICT,Electrical Engineering,EWS,CET,91.08,1,90
ICT,Electrical Engineering,EWS,CET,90.3,2,60
ICT,Electrical Engineering,TFWS,CET,91.87,1,30
ICT,Electrical Engineering,TFWS,CET,91.28,2,120
COEM,Computer Engineering,OPEN,CET,92.35,1,90
COEM,Computer Engineering,OPEN,CET,91.93,2,60
COEM,Computer Engineering,OBC,CET,88.74,1,60
COEM,Computer Engineering,OBC,CET,88.3,2,120
COEM,Computer Engineering,SC,CET,77.39,1,120
COEM,Computer Engineering,SC,CET,76.64,2,120
COEM,Computer Engineering,ST,CET,72.35,1,90
COEM,Computer Engineering,ST,CET,71.78,2,90
COEM,Computer Engineering,EWS,CET,89.71,1,120
COEM,Computer Engineering,EWS,CET,89.11,2,60
COEM,Computer Engineering,TFWS,CET,90.15,1,60
COEM,Computer Engineering,TFWS,CET,89.85,2,90
COEM,Information Technology,OPEN,CET,91.27,1,120
COEM,Information Technology,OPEN,CET,90.88,2,120
COEM,Information Technology,OBC,CET,87.41,1,60
COEM,Information Technology,OBC,CET,86.98,2,30
COEM,Information Technology,SC,CET,76.53,1,30
COEM,Information Technology,SC,CET,76.15,2,60
COEM,Information Technology,ST,CET,71.67,1,90
COEM,Information Technology,ST,CET,71.16,2,60
COEM,Information Technology,EWS,CET,88.15,1,60
COEM,Information Technology,EWS,CET,87.38,2,30
COEM,Information Technology,TFWS,CET,89.47,1,120
COEM,Information Technology,TFWS,CET,89.11,2,30
COEM,Mechanical Engineering,OPEN,CET,83.53,1,60
COEM,Mechanical Engineering,OPEN,CET,82.95,2,60
COEM,Mechanical Engineering,OBC,CET,79.72,1,120
COEM,Mechanical Engineering,OBC,CET,79.19,2,30
COEM,Mechanical Engineering,SC,CET,68.22,1,90
COEM,Mechanical Engineering,SC,CET,67.85,2,60
COEM,Mechanical Engineering,ST,CET,63.57,1,120
COEM,Mechanical Engineering,ST,CET,63.17,2,30
COEM,Mechanical Engineering,EWS,CET,80.16,1,60
COEM,Mechanical Engineering,EWS,CET,79.82,2,60
COEM,Mechanical Engineering,TFWS,CET,81.58,1,60
COEM,Mechanical Engineering,TFWS,CET,81.13,2,90
COEM,Electronics & Telecommunication,OPEN,CET,85.94,1,30
COEM,Electronics & Telecommunication,OPEN,CET,85.47,2,120
COEM,Electronics & Telecommunication,OBC,CET,82.16,1,120
COEM,Electronics & Telecommunication,OBC,CET,81.37,2,30
COEM,Electronics & Telecommunication,SC,CET,71.1,1,120
COEM,Electronics & Telecommunication,SC,CET,70.33,2,120
COEM,Electronics & Telecommunication,ST,CET,65.72,1,120
COEM,Electronics & Telecommunication,ST,CET,65.25,2,120
COEM,Electronics & Telecommunication,EWS,CET,82.89,1,90
COEM,Electronics & Telecommunication,EWS,CET,82.57,2,120
COEM,Electronics & Telecommunication,TFWS,CET,83.96,1,90
COEM,Electronics & Telecommunication,TFWS,CET,83.27,2,30
COEM,Civil Engineering,OPEN,CET,79.16,1,60
COEM,Civil Engineering,OPEN,CET,78.78,2,90
COEM,Civil Engineering,OBC,CET,75.72,1,120
COEM,Civil Engineering,OBC,CET,75.08,2,90
COEM,Civil Engineering,SC,CET,64.27,1,60
COEM,Civil Engineering,SC,CET,63.49,2,60
COEM,Civil Engineering,ST,CET,59.23,1,30
COEM,Civil Engineering,ST,CET,58.55,2,60
COEM,Civil Engineering,EWS,CET,76.74,1,120
COEM,Civil Engineering,EWS,CET,76.43,2,90
COEM,Civil Engineering,TFWS,CET,77.44,1,30
COEM,Civil Engineering,TFWS,CET,76.76,2,90
COEM,Electrical Engineering,OPEN,CET,82.45,1,30
COEM,Electrical Engineering,OPEN,CET,82.11,2,90
COEM,Electrical Engineering,OBC,CET,78.17,1,30
COEM,Electrical Engineering,OBC,CET,77.84,2,60
COEM,Electrical Engineering,SC,CET,67.4,1,30
COEM,Electrical Engineering,SC,CET,67.03,2,90
COEM,Electrical Engineering,ST,CET,62.49,1,90
COEM,Electrical Engineering,ST,CET,61.77,2,90
COEM,Electrical Engineering,EWS,CET,79.51,1,60
COEM,Electrical Engineering,EWS,CET,79.1,2,90
COEM,Electrical Engineering,TFWS,CET,80.45,1,90
COEM,Electrical Engineering,TFWS,CET,79.9,2,30
SPIT,Computer Engineering,OPEN,CET,96.51,1,120
SPIT,Computer Engineering,OPEN,CET,95.97,2,30
SPIT,Computer Engineering,OBC,CET,92.64,1,120
SPIT,Computer Engineering,OBC,CET,91.85,2,120
SPIT,Computer Engineering,SC,CET,81.66,1,60
SPIT,Computer Engineering,SC,CET,80.95,2,30
SPIT,Computer Engineering,ST,CET,76.68,1,120
SPIT,Computer Engineering,ST,CET,76.03,2,120
SPIT,Computer Engineering,EWS,CET,93.4,1,60
SPIT,Computer Engineering,EWS,CET,92.94,2,90
SPIT,Computer Engineering,TFWS,CET,94.31,1,60
SPIT,Computer Engineering,TFWS,CET,93.52,2,120
SPIT,Information Technology,OPEN,CET,95.75,1,30
SPIT,Information Technology,OPEN,CET,95.04,2,60
SPIT,Information Technology,OBC,CET,91.36,1,30
SPIT,Information Technology,OBC,CET,91.02,2,120
SPIT,Information Technology,SC,CET,80.82,1,30
SPIT,Information Technology,SC,CET,80.24,2,90
SPIT,Information Technology,ST,CET,75.52,1,120
SPIT,Information Technology,ST,CET,74.78,2,120
SPIT,Information Technology,EWS,CET,92.92,1,30
SPIT,Information Technology,EWS,CET,92.18,2,60
SPIT,Information Technology,TFWS,CET,93.94,1,120
SPIT,Information Technology,TFWS,CET,93.22,2,60
SPIT,Mechanical Engineering,OPEN,CET,90.38,1,60
SPIT,Mechanical Engineering,OPEN,CET,89.67,2,30
SPIT,Mechanical Engineering,OBC,CET,86.69,1,30
SPIT,Mechanical Engineering,OBC,CET,86.1,2,60
SPIT,Mechanical Engineering,SC,CET,75.19,1,30
SPIT,Mechanical Engineering,SC,CET,74.53,2,90
SPIT,Mechanical Engineering,ST,CET,70.66,1,30
SPIT,Mechanical Engineering,ST,CET,70.27,2,60
SPIT,Mechanical Engineering,EWS,CET,87.35,1,30
SPIT,Mechanical Engineering,EWS,CET,86.88,2,60
SPIT,Mechanical Engineering,TFWS,CET,88.52,1,60
SPIT,Mechanical Engineering,TFWS,CET,88.2,2,90
SPIT,Electronics & Telecommunication,OPEN,CET,93.07,1,120
SPIT,Electronics & Telecommunication,OPEN,CET,92.56,2,60
SPIT,Electronics & Telecommunication,OBC,CET,89.11,1,30
SPIT,Electronics & Telecommunication,OBC,CET,88.55,2,30
SPIT,Electronics & Telecommunication,SC,CET,77.73,1,120
SPIT,Electronics & Telecommunication,SC,CET,77.17,2,90
SPIT,Electronics & Telecommunication,ST,CET,73.16,1,90
SPIT,Electronics & Telecommunication,ST,CET,72.47,2,90
SPIT,Electronics & Telecommunication,EWS,CET,90.11,1,90
SPIT,Electronics & Telecommunication,EWS,CET,89.35,2,60
SPIT,Electronics & Telecommunication,TFWS,CET,90.69,1,30
SPIT,Electronics & Telecommunication,TFWS,CET,90.37,2,90
SPIT,Civil Engineering,OPEN,CET,86.56,1,60
SPIT,Civil Engineering,OPEN,CET,86.26,2,120
SPIT,Civil Engineering,OBC,CET,82.45,1,120
SPIT,Civil Engineering,OBC,CET,81.84,2,90
SPIT,Civil Engineering,SC,CET,71.74,1,30
SPIT,Civil Engineering,SC,CET,71.07,2,60
SPIT,Civil Engineering,ST,CET,66.55,1,120
SPIT,Civil Engineering,ST,CET,65.75,2,90
SPIT,Civil Engineering,EWS,CET,83.54,1,30
SPIT,Civil Engineering,EWS,CET,83.04,2,120
SPIT,Civil Engineering,TFWS,CET,84.41,1,30
SPIT,Civil Engineering,TFWS,CET,83.86,2,120
SPIT,Electrical Engineering,OPEN,CET,89.39,1,60
SPIT,Electrical Engineering,OPEN,CET,88.89,2,60
SPIT,Electrical Engineering,OBC,CET,85.41,1,90
SPIT,Electrical Engineering,OBC,CET,85.1,2,120
SPIT,Electrical Engineering,SC,CET,74.68,1,60
SPIT,Electrical Engineering,SC,CET,74.15,2,120
SPIT,Electrical Engineering,ST,CET,69.25,1,120
SPIT,Electrical Engineering,ST,CET,68.73,2,120
SPIT,Electrical Engineering,EWS,CET,86.46,1,30
SPIT,Electrical Engineering,EWS,CET,85.88,2,60
SPIT,Electrical Engineering,TFWS,CET,87.42,1,120
SPIT,Electrical Engineering,TFWS,CET,86.63,2,90
RAIT,Computer Engineering,OPEN,CET,90.75,1,30
RAIT,Computer Engineering,OPEN,CET,90.22,2,60
RAIT,Computer Engineering,OBC,CET,87.14,1,30
RAIT,Computer Engineering,OBC,CET,86.77,2,90
RAIT,Computer Engineering,SC,CET,76.02,1,60
RAIT,Computer Engineering,SC,CET,75.5,2,120
RAIT,Computer Engineering,ST,CET,70.88,1,60
RAIT,Computer Engineering,ST,CET,70.12,2,90
RAIT,Computer Engineering,EWS,CET,88.23,1,90
RAIT,Computer Engineering,EWS,CET,87.92,2,30
RAIT,Computer Engineering,TFWS,CET,89.2,1,90
RAIT,Computer Engineering,TFWS,CET,88.84,2,120
RAIT,Information Technology,OPEN,CET,89.72,1,120
RAIT,Information Technology,OPEN,CET,89.26,2,60
RAIT,Information Technology,OBC,CET,85.99,1,60
RAIT,Information Technology,OBC,CET,85.39,2,90
RAIT,Information Technology,SC,CET,75.17,1,30
RAIT,Information Technology,SC,CET,74.6,2,120
RAIT,Information Technology,ST,CET,69.7,1,90
RAIT,Information Technology,ST,CET,69.14,2,30
RAIT,Information Technology,EWS,CET,86.68,1,30
RAIT,Information Technology,EWS,CET,86.38,2,60
RAIT,Information Technology,TFWS,CET,87.81,1,60
RAIT,Information Technology,TFWS,CET,87.25,2,120
RAIT,Mechanical Engineering,OPEN,CET,81.49,1,90
RAIT,Mechanical Engineering,OPEN,CET,80.87,2,30
RAIT,Mechanical Engineering,OBC,CET,77.53,1,60
RAIT,Mechanical Engineering,OBC,CET,76.94,2,30
RAIT,Mechanical Engineering,SC,CET,66.22,1,60
RAIT,Mechanical Engineering,SC,CET,65.75,2,30
RAIT,Mechanical Engineering,ST,CET,61.19,1,30
RAIT,Mechanical Engineering,ST,CET,60.64,2,60
RAIT,Mechanical Engineering,EWS,CET,78.49,1,120
RAIT,Mechanical Engineering,EWS,CET,77.86,2,90
RAIT,Mechanical Engineering,TFWS,CET,79.24,1,60
RAIT,Mechanical Engineering,TFWS,CET,78.51,2,120
RAIT,Electronics & Telecommunication,OPEN,CET,84.01,1,30
RAIT,Electronics & Telecommunication,OPEN,CET,83.52,2,30
RAIT,Electronics & Telecommunication,OBC,CET,79.66,1,60
RAIT,Electronics & Telecommunication,OBC,CET,79.35,2,60
RAIT,Electronics & Telecommunication,SC,CET,69.14,1,120
RAIT,Electronics & Telecommunication,SC,CET,68.51,2,120
RAIT,Electronics & Telecommunication,ST,CET,63.73,1,120
RAIT,Electronics & Telecommunication,ST,CET,63.25,2,120
RAIT,Electronics & Telecommunication,EWS,CET,81.22,1,90
RAIT,Electronics & Telecommunication,EWS,CET,80.42,2,90
RAIT,Electronics & Telecommunication,TFWS,CET,81.95,1,30
RAIT,Electronics & Telecommunication,TFWS,CET,81.25,2,90
RAIT,Civil Engineering,OPEN,CET,77.33,1,90
RAIT,Civil Engineering,OPEN,CET,76.58,2,120
RAIT,Civil Engineering,OBC,CET,73.3,1,120
RAIT,Civil Engineering,OBC,CET,72.61,2,90
RAIT,Civil Engineering,SC,CET,62.54,1,90
RAIT,Civil Engineering,SC,CET,62.13,2,90
RAIT,Civil Engineering,ST,CET,57.58,1,120
RAIT,Civil Engineering,ST,CET,56.83,2,120
RAIT,Civil Engineering,EWS,CET,74.36,1,60
RAIT,Civil Engineering,EWS,CET,73.73,2,90
RAIT,Civil Engineering,TFWS,CET,75.45,1,60
RAIT,Civil Engineering,TFWS,CET,74.82,2,90
RAIT,Electrical Engineering,OPEN,CET,80.54,1,60
RAIT,Electrical Engineering,OPEN,CET,79.81,2,120
RAIT,Electrical Engineering,OBC,CET,76.28,1,90
RAIT,Electrical Engineering,OBC,CET,75.72,2,60
RAIT,Electrical Engineering,SC,CET,65.24,1,120
RAIT,Electrical Engineering,SC,CET,64.7,2,120
RAIT,Electrical Engineering,ST,CET,60.15,1,90
RAIT,Electrical Engineering,ST,CET,59.73,2,120
RAIT,Electrical Engineering,EWS,CET,77.61,1,60
RAIT,Electrical Engineering,EWS,CET,76.98,2,90
RAIT,Electrical Engineering,TFWS,CET,78.33,1,120
RAIT,Electrical Engineering,TFWS,CET,77.53,2,90
KJSCE,Computer Engineering,OPEN,CET,96.17,1,30
KJSCE,Computer Engineering,OPEN,CET,95.49,2,90
KJSCE,Computer Engineering,OBC,CET,91.84,1,30
KJSCE,Computer Engineering,OBC,CET,91.24,2,90
KJSCE,Computer Engineering,SC,CET,80.89,1,30
KJSCE,Computer Engineering,SC,CET,80.56,2,60
KJSCE,Computer Engineering,ST,CET,75.82,1,60
KJSCE,Computer Engineering,ST,CET,75.24,2,120
KJSCE,Computer Engineering,EWS,CET,92.92,1,120
KJSCE,Computer Engineering,EWS,CET,92.17,2,90
KJSCE,Computer Engineering,TFWS,CET,93.81,1,90
KJSCE,Computer Engineering,TFWS,CET,93.18,2,30
KJSCE,Information Technology,OPEN,CET,95.1,1,30
KJSCE,Information Technology,OPEN,CET,94.59,2,90
KJSCE,Information Technology,OBC,CET,91.29,1,90
KJSCE,Information Technology,OBC,CET,90.97,2,60
KJSCE,Information Technology,SC,CET,80.36,1,90
KJSCE,Information Technology,SC,CET,79.56,2,30
KJSCE,Information Technology,ST,CET,75.34,1,30
KJSCE,Information Technology,ST,CET,74.88,2,90
KJSCE,Information Technology,EWS,CET,92.09,1,120
KJSCE,Information Technology,EWS,CET,91.49,2,60
KJSCE,Information Technology,TFWS,CET,93.44,1,90
KJSCE,Information Technology,TFWS,CET,93.05,2,30
KJSCE,Mechanical Engineering,OPEN,CET,89.22,1,90
KJSCE,Mechanical Engineering,OPEN,CET,88.63,2,90
KJSCE,Mechanical Engineering,OBC,CET,85.75,1,90
KJSCE,Mechanical Engineering,OBC,CET,85.36,2,120
KJSCE,Mechanical Engineering,SC,CET,74.64,1,120
KJSCE,Mechanical Engineering,SC,CET,73.92,2,120
KJSCE,Mechanical Engineering,ST,CET,69.69,1,90
KJSCE,Mechanical Engineering,ST,CET,69.33,2,30
KJSCE,Mechanical Engineering,EWS,CET,86.46,1,60
KJSCE,Mechanical Engineering,EWS,CET,85.88,2,90
KJSCE,Mechanical Engineering,TFWS,CET,87.36,1,30
KJSCE,Mechanical Engineering,TFWS,CET,86.93,2,120
KJSCE,Electronics & Telecommunication,OPEN,CET,92.24,1,30
KJSCE,Electronics & Telecommunication,OPEN,CET,91.65,2,90
KJSCE,Electronics & Telecommunication,OBC,CET,87.71,1,90
KJSCE,Electronics & Telecommunication,OBC,CET,87.24,2,90
KJSCE,Electronics & Telecommunication,SC,CET,76.84,1,120
KJSCE,Electronics & Telecommunication,SC,CET,76.19,2,120
KJSCE,Electronics & Telecommunication,ST,CET,71.73,1,30
KJSCE,Electronics & Telecommunication,ST,CET,71.22,2,60
