college_code,branch,category,exam_type,cutoff_percentile,round_number,seats_available
WCE,Electrical Engineering,OPEN,CET,83.42,1,120
WCE,Electrical Engineering,OPEN,CET,83.06,2,120
WCE,Electrical Engineering,OBC,CET,79.18,1,30
WCE,Electrical Engineering,OBC,CET,78.63,2,90
WCE,Electrical Engineering,SC,CET,68.14,1,60
WCE,Electrical Engineering,SC,CET,67.62,2,30
WCE,Electrical Engineering,ST,CET,63.54,1,30
WCE,Electrical Engineering,ST,CET,62.99,2,60
WCE,Electrical Engineering,EWS,CET,80.0,1,30
WCE,Electrical Engineering,EWS,CET,79.5,2,60
WCE,Electrical Engineering,TFWS,CET,81.19,1,60
WCE,Electrical Engineering,TFWS,CET,80.47,2,90
SPCE,Computer Engineering,OPEN,CET,95.54,1,90
SPCE,Computer Engineering,OPEN,CET,94.99,2,90
SPCE,Computer Engineering,OBC,CET,91.22,1,60
SPCE,Computer Engineering,OBC,CET,90.86,2,120
SPCE,Computer Engineering,SC,CET,80.14,1,60
SPCE,Computer Engineering,SC,CET,79.48,2,30
SPCE,Computer Engineering,ST,CET,75.05,1,60
SPCE,Computer Engineering,ST,CET,74.38,2,120
SPCE,Computer Engineering,EWS,CET,92.36,1,30
SPCE,Computer Engineering,EWS,CET,91.88,2,90
SPCE,Computer Engineering,TFWS,CET,92.95,1,60
SPCE,Computer Engineering,TFWS,CET,92.65,2,30
SPCE,Information Technology,OPEN,CET,93.96,1,60
SPCE,Information Technology,OPEN,CET,93.26,2,120
SPCE,Information Technology,OBC,CET,90.22,1,30
SPCE,Information Technology,OBC,CET,89.92,2,30
SPCE,Information Technology,SC,CET,79.02,1,30
SPCE,Information Technology,SC,CET,78.71,2,30
SPCE,Information Technology,ST,CET,74.18,1,60
SPCE,Information Technology,ST,CET,73.47,2,60
SPCE,Information Technology,EWS,CET,91.36,1,120
SPCE,Information Technology,EWS,CET,90.69,2,120
SPCE,Information Technology,TFWS,CET,92.39,1,120
SPCE,Information Technology,TFWS,CET,92.09,2,90
SPCE,Mechanical Engineering,OPEN,CET,88.13,1,30
SPCE,Mechanical Engineering,OPEN,CET,87.36,2,120
SPCE,Mechanical Engineering,OBC,CET,84.24,1,60
SPCE,Mechanical Engineering,OBC,CET,83.92,2,30
SPCE,Mechanical Engineering,SC,CET,73.5,1,90
SPCE,Mechanical Engineering,SC,CET,72.86,2,60
SPCE,Mechanical Engineering,ST,CET,68.21,1,60
SPCE,Mechanical Engineering,ST,CET,67.43,2,30
SPCE,Mechanical Engineering,EWS,CET,85.51,1,30
SPCE,Mechanical Engineering,EWS,CET,85.05,2,90
SPCE,Mechanical Engineering,TFWS,CET,86.37,1,60
SPCE,Mechanical Engineering,TFWS,CET,85.69,2,90
SPCE,Electronics & Telecommunication,OPEN,CET,90.54,1,90
SPCE,Electronics & Telecommunication,OPEN,CET,89.84,2,30
SPCE,Electronics & Telecommunication,OBC,CET,86.49,1,60
SPCE,Electronics & Telecommunication,OBC,CET,86.05,2,120
SPCE,Electronics & Telecommunication,SC,CET,75.47,1,90
SPCE,Electronics & Telecommunication,SC,CET,75.03,2,90
SPCE,Electronics & Telecommunication,ST,CET,70.97,1,60
SPCE,Electronics & Telecommunication,ST,CET,70.31,2,30
SPCE,Electronics & Telecommunication,EWS,CET,87.49,1,30
SPCE,Electronics & Telecommunication,EWS,CET,86.78,2,30
SPCE,Electronics & Telecommunication,TFWS,CET,88.86,1,60
SPCE,Electronics & Telecommunication,TFWS,CET,88.23,2,120
SPCE,Civil Engineering,OPEN,CET,84.31,1,30
SPCE,Civil Engineering,OPEN,CET,83.94,2,120
SPCE,Civil Engineering,OBC,CET,80.03,1,30
SPCE,Civil Engineering,OBC,CET,79.48,2,90
SPCE,Civil Engineering,SC,CET,69.49,1,90
SPCE,Civil Engineering,SC,CET,68.87,2,60
SPCE,Civil Engineering,ST,CET,64.2,1,60
SPCE,Civil Engineering,ST,CET,63.73,2,120
SPCE,Civil Engineering,EWS,CET,80.96,1,60
SPCE,Civil Engineering,EWS,CET,80.35,2,60
SPCE,Civil Engineering,TFWS,CET,82.28,1,30
SPCE,Civil Engineering,TFWS,CET,81.64,2,30
SPCE,Electrical Engineering,OPEN,CET,87.33,1,90
SPCE,Electrical Engineering,OPEN,CET,86.86,2,30
SPCE,Electrical Engineering,OBC,CET,83.12,1,120
SPCE,Electrical Engineering,OBC,CET,82.76,2,30
SPCE,Electrical Engineering,SC,CET,71.99,1,60
SPCE,Electrical Engineering,SC,CET,71.66,2,120
SPCE,Electrical Engineering,ST,CET,67.2,1,60
SPCE,Electrical Engineering,ST,CET,66.62,2,60
SPCE,Electrical Engineering,EWS,CET,84.22,1,60
SPCE,Electrical Engineering,EWS,CET,83.82,2,60
SPCE,Electrical Engineering,TFWS,CET,85.29,1,120
SPCE,Electrical Engineering,TFWS,CET,84.96,2,30
VJTI,Computer Engineering,OPEN,CET,98.53,1,90
VJTI,Computer Engineering,OPEN,CET,97.76,2,90
VJTI,Computer Engineering,OBC,CET,94.46,1,120
VJTI,Computer Engineering,OBC,CET,93.78,2,60
VJTI,Computer Engineering,SC,CET,84.02,1,90
VJTI,Computer Engineering,SC,CET,83.56,2,30
VJTI,Computer Engineering,ST,CET,79.03,1,60
VJTI,Computer Engineering,ST,CET,78.28,2,120
VJTI,Computer Engineering,EWS,CET,95.7,1,90
VJTI,Computer Engineering,EWS,CET,95.21,2,30
VJTI,Computer Engineering,TFWS,CET,96.51,1,60
VJTI,Computer Engineering,TFWS,CET,96.21,2,120
VJTI,Information Technology,OPEN,CET,98.18,1,60
VJTI,Information Technology,OPEN,CET,97.4,2,90
VJTI,Information Technology,OBC,CET,94.05,1,60
VJTI,Information Technology,OBC,CET,93.58,2,120
VJTI,Information Technology,SC,CET,82.8,1,60
VJTI,Information Technology,SC,CET,82.42,2,90
VJTI,Information Technology,ST,CET,78.2,1,60
VJTI,Information Technology,ST,CET,77.49,2,60
VJTI,Information Technology,EWS,CET,94.99,1,120
VJTI,Information Technology,EWS,CET,94.27,2,120
VJTI,Information Technology,TFWS,CET,96.31,1,120
VJTI,Information Technology,TFWS,CET,95.53,2,60
VJTI,Mechanical Engineering,OPEN,CET,95.62,1,120
VJTI,Mechanical Engineering,OPEN,CET,94.88,2,120
VJTI,Mechanical Engineering,OBC,CET,91.96,1,90
VJTI,Mechanical Engineering,OBC,CET,91.26,2,90
VJTI,Mechanical Engineering,SC,CET,80.73,1,60
VJTI,Mechanical Engineering,SC,CET,80.14,2,60
VJTI,Mechanical Engineering,ST,CET,75.67,1,30
VJTI,Mechanical Engineering,ST,CET,74.97,2,90
VJTI,Mechanical Engineering,EWS,CET,92.75,1,90
VJTI,Mechanical Engineering,EWS,CET,91.96,2,60
VJTI,Mechanical Engineering,TFWS,CET,93.59,1,60
VJTI,Mechanical Engineering,TFWS,CET,93.14,2,90
VJTI,Electronics & Telecommunication,OPEN,CET,97.19,1,120
VJTI,Electronics & Telecommunication,OPEN,CET,96.62,2,30
VJTI,Electronics & Telecommunication,OBC,CET,92.84,1,120
VJTI,Electronics & Telecommunication,OBC,CET,92.12,2,90
VJTI,Electronics & Telecommunication,SC,CET,81.85,1,60
VJTI,Electronics & Telecommunication,SC,CET,81.54,2,120
VJTI,Electronics & Telecommunication,ST,CET,77.15,1,90
VJTI,Electronics & Telecommunication,ST,CET,76.53,2,30
VJTI,Electronics & Telecommunication,EWS,CET,94.21,1,120
VJTI,Electronics & Telecommunication,EWS,CET,93.52,2,30
VJTI,Electronics & Telecommunication,TFWS,CET,95.07,1,30
VJTI,Electronics & Telecommunication,TFWS,CET,94.34,2,120
VJTI,Civil Engineering,OPEN,CET,93.09,1,90
VJTI,Civil Engineering,OPEN,CET,92.54,2,60
VJTI,Civil Engineering,OBC,CET,89.38,1,90
VJTI,Civil Engineering,OBC,CET,88.79,2,120
VJTI,Civil Engineering,SC,CET,78.27,1,120
VJTI,Civil Engineering,SC,CET,77.84,2,30
VJTI,Civil Engineering,ST,CET,73.16,1,30
VJTI,Civil Engineering,ST,CET,72.36,2,60
VJTI,Civil Engineering,EWS,CET,90.0,1,90
VJTI,Civil Engineering,EWS,CET,89.54,2,90
VJTI,Civil Engineering,TFWS,CET,91.0,1,60
VJTI,Civil Engineering,TFWS,CET,90.27,2,30
VJTI,Electrical Engineering,OPEN,CET,95.17,1,120
VJTI,Electrical Engineering,OPEN,CET,94.87,2,60
VJTI,Electrical Engineering,OBC,CET,91.05,1,120
VJTI,Electrical Engineering,OBC,CET,90.72,2,30
VJTI,Electrical Engineering,SC,CET,79.87,1,60
VJTI,Electrical Engineering,SC,CET,79.52,2,120
VJTI,Electrical Engineering,ST,CET,75.08,1,30
VJTI,Electrical Engineering,ST,CET,74.74,2,90
VJTI,Electrical Engineering,EWS,CET,91.77,1,90
VJTI,Electrical Engineering,EWS,CET,91.01,2,120
VJTI,Electrical Engineering,TFWS,CET,93.24,1,120
VJTI,Electrical Engineering,TFWS,CET,92.57,2,120
ICT,Computer Engineering,OPEN,CET,98.41,1,30
ICT,Computer Engineering,OPEN,CET,97.72,2,30
ICT,Computer Engineering,OBC,CET,94.48,1,60
ICT,Computer Engineering,OBC,CET,93.8,2,90
ICT,Computer Engineering,SC,CET,83.36,1,30
ICT,Computer Engineering,SC,CET,82.7,2,90
ICT,Computer Engineering,ST,CET,78.01,1,120
ICT,Computer Engineering,ST,CET,77.3,2,90
ICT,Computer Engineering,EWS,CET,95.47,1,30
ICT,Computer Engineering,EWS,CET,95.13,2,120
ICT,Computer Engineering,TFWS,CET,96.15,1,60
ICT,Computer Engineering,TFWS,CET,95.5,2,30
ICT,Information Technology,OPEN,CET,97.43,1,120
ICT,Information Technology,OPEN,CET,96.87,2,30
ICT,Information Technology,OBC,CET,93.43,1,30
ICT,Information Technology,OBC,CET,92.77,2,120
ICT,Information Technology,SC,CET,82.22,1,120
ICT,Information Technology,SC,CET,81.91,2,30
ICT,Information Technology,ST,CET,77.62,1,60
ICT,Information Technology,ST,CET,77.26,2,60
ICT,Information Technology,EWS,CET,94.56,1,120
ICT,Information Technology,EWS,CET,94.13,2,120
ICT,Information Technology,TFWS,CET,95.61,1,120
ICT,Information Technology,TFWS,CET,95.14,2,60
ICT,Mechanical Engineering,OPEN,CET,93.97,1,30
ICT,Mechanical Engineering,OPEN,CET,93.22,2,30
ICT,Mechanical Engineering,OBC,CET,90.06,1,30
ICT,Mechanical Engineering,OBC,CET,89.42,2,90
ICT,Mechanical Engineering,SC,CET,79.42,1,30
ICT,Mechanical Engineering,SC,CET,79.11,2,90
ICT,Mechanical Engineering,ST,CET,74.35,1,60
ICT,Mechanical Engineering,ST,CET,73.94,2,120
ICT,Mechanical Engineering,EWS,CET,91.53,1,30
ICT,Mechanical Engineering,EWS,CET,91.03,2,30
ICT,Mechanical Engineering,TFWS,CET,92.42,1,120
ICT,Mechanical Engineering,TFWS,CET,91.84,2,120
ICT,Electronics & Telecommunication,OPEN,CET,95.61,1,30
ICT,Electronics & Telecommunication,OPEN,CET,95.12,2,120
ICT,Electronics & Telecommunication,OBC,CET,91.86,1,120
ICT,Electronics & Telecommunication,OBC,CET,91.25,2,30
ICT,Electronics & Telecommunication,SC,CET,80.6,1,90
ICT,Electronics & Telecommunication,SC,CET,79.95,2,60
ICT,Electronics & Telecommunication,ST,CET,75.5,1,30
ICT,Electronics & Telecommunication,ST,CET,74.78,2,90
ICT,Electronics & Telecommunication,EWS,CET,92.94,1,30
ICT,Electronics & Telecommunication,EWS,CET,92.4,2,30
ICT,Electronics & Telecommunication,TFWS,CET,93.58,1,90
ICT,Electronics & Telecommunication,TFWS,CET,92.83,2,60
ICT,Civil Engineering,OPEN,CET,92.12,1,30
ICT,Civil Engineering,OPEN,CET,91.51,2,60
ICT,Civil Engineering,OBC,CET,88.3,1,90
ICT,Civil Engineering,OBC,CET,87.75,2,60
ICT,Civil Engineering,SC,CET,76.96,1,30
ICT,Civil Engineering,SC,CET,76.29,2,30
ICT,Civil Engineering,ST,CET,72.44,1,60
ICT,Civil Engineering,ST,CET,72.12,2,30
ICT,Civil Engineering,EWS,CET,89.17,1,120
ICT,Civil Engineering,EWS,CET,88.51,2,120
ICT,Civil Engineering,TFWS,CET,90.37,1,60
ICT,Civil Engineering,TFWS,CET,89.95,2,90
ICT,Electrical Engineering,OPEN,CET,93.59,1,30
ICT,Electrical Engineering,OPEN,CET,93.29,2,30
ICT,Electrical Engineering,OBC,CET,89.94,1,90
ICT,Electrical Engineering,OBC,CET,89.18,2,120
ICT,Electrical Engineering,SC,CET,78.61,1,120
ICT,Electrical Engineering,SC,CET,78.06,2,120
ICT,Electrical Engineering,ST,CET,73.96,1,120
ICT,Electrical Engineering,ST,CET,73.54,2,90
ICT,Electrical Engineering,EWS,CET,90.64,1,30
ICT,Electrical Engineering,EWS,CET,90.27,2,30
ICT,Electrical Engineering,TFWS,CET,91.99,1,90
ICT,Electrical Engineering,TFWS,CET,91.29,2,60
COEM,Computer Engineering,OPEN,CET,92.09,1,120
COEM,Computer Engineering,OPEN,CET,91.54,2,90
COEM,Computer Engineering,OBC,CET,88.17,1,30
COEM,Computer Engineering,OBC,CET,87.49,2,120
COEM,Computer Engineering,SC,CET,77.05,1,30
COEM,Computer Engineering,SC,CET,76.67,2,90
COEM,Computer Engineering,ST,CET,72.21,1,90
COEM,Computer Engineering,ST,CET,71.52,2,120
COEM,Computer Engineering,EWS,CET,89.41,1,30
COEM,Computer Engineering,EWS,CET,88.93,2,120
COEM,Computer Engineering,TFWS,CET,90.01,1,30
COEM,Computer Engineering,TFWS,CET,89.3,2,120
COEM,Information Technology,OPEN,CET,91.02,1,90
COEM,Information Technology,OPEN,CET,90.34,2,120
COEM,Information Technology,OBC,CET,87.27,1,60
COEM,Information Technology,OBC,CET,86.73,2,30
COEM,Information Technology,SC,CET,76.08,1,90
COEM,Information Technology,SC,CET,75.29,2,30
COEM,Information Technology,ST,CET,71.42,1,90
COEM,Information Technology,ST,CET,70.71,2,90
COEM,Information Technology,EWS,CET,88.25,1,120
COEM,Information Technology,EWS,CET,87.61,2,120
COEM,Information Technology,TFWS,CET,88.98,1,90
COEM,Information Technology,TFWS,CET,88.55,2,120
COEM,Mechanical Engineering,OPEN,CET,83.36,1,60
COEM,Mechanical Engineering,OPEN,CET,82.61,2,60
COEM,Mechanical Engineering,OBC,CET,79.28,1,30
COEM,Mechanical Engineering,OBC,CET,78.76,2,120
COEM,Mechanical Engineering,SC,CET,68.1,1,120
COEM,Mechanical Engineering,SC,CET,67.46,2,60
COEM,Mechanical Engineering,ST,CET,63.24,1,60
COEM,Mechanical Engineering,ST,CET,62.47,2,60
COEM,Mechanical Engineering,EWS,CET,80.39,1,120
COEM,Mechanical Engineering,EWS,CET,79.85,2,60
COEM,Mechanical Engineering,TFWS,CET,81.16,1,120
COEM,Mechanical Engineering,TFWS,CET,80.5,2,120
COEM,Electronics & Telecommunication,OPEN,CET,85.81,1,30
COEM,Electronics & Telecommunication,OPEN,CET,85.11,2,120
COEM,Electronics & Telecommunication,OBC,CET,81.8,1,30
COEM,Electronics & Telecommunication,OBC,CET,81.15,2,90
COEM,Electronics & Telecommunication,SC,CET,70.92,1,90
COEM,Electronics & Telecommunication,SC,CET,70.23,2,60
COEM,Electronics & Telecommunication,ST,CET,65.73,1,30
COEM,Electronics & Telecommunication,ST,CET,64.95,2,90
COEM,Electronics & Telecommunication,EWS,CET,82.81,1,90
COEM,Electronics & Telecommunication,EWS,CET,82.12,2,90
COEM,Electronics & Telecommunication,TFWS,CET,83.57,1,90
COEM,Electronics & Telecommunication,TFWS,CET,83.06,2,30
COEM,Civil Engineering,OPEN,CET,79.39,1,120
COEM,Civil Engineering,OPEN,CET,78.84,2,90
COEM,Civil Engineering,OBC,CET,75.16,1,30
COEM,Civil Engineering,OBC,CET,74.57,2,30
COEM,Civil Engineering,SC,CET,64.09,1,90
COEM,Civil Engineering,SC,CET,63.72,2,60
COEM,Civil Engineering,ST,CET,59.24,1,60
COEM,Civil Engineering,ST,CET,58.71,2,60
COEM,Civil Engineering,EWS,CET,76.06,1,60
COEM,Civil Engineering,EWS,CET,75.29,2,60
COEM,Civil Engineering,TFWS,CET,77.24,1,30
COEM,Civil Engineering,TFWS,CET,76.52,2,90
COEM,Electrical Engineering,OPEN,CET,82.34,1,30
COEM,Electrical Engineering,OPEN,CET,81.56,2,30
COEM,Electrical Engineering,OBC,CET,78.2,1,90
COEM,Electrical Engineering,OBC,CET,77.82,2,90
COEM,Electrical Engineering,SC,CET,67.02,1,120
COEM,Electrical Engineering,SC,CET,66.43,2,60
COEM,Electrical Engineering,ST,CET,61.97,1,30
COEM,Electrical Engineering,ST,CET,61.25,2,30
COEM,Electrical Engineering,EWS,CET,79.07,1,60
COEM,Electrical Engineering,EWS,CET,78.68,2,60
COEM,Electrical Engineering,TFWS,CET,80.4,1,30
COEM,Electrical Engineering,TFWS,CET,80.05,2,90
SPIT,Computer Engineering,OPEN,CET,96.06,1,120
SPIT,Computer Engineering,OPEN,CET,95.35,2,30
SPIT,Computer Engineering,OBC,CET,92.2,1,30
SPIT,Computer Engineering,OBC,CET,91.67,2,30
SPIT,Computer Engineering,SC,CET,81.5,1,30
SPIT,Computer Engineering,SC,CET,81.0,2,60
SPIT,Computer Engineering,ST,CET,76.22,1,90
SPIT,Computer Engineering,ST,CET,75.58,2,30
SPIT,Computer Engineering,EWS,CET,93.12,1,60
SPIT,Computer Engineering,EWS,CET,92.61,2,120
SPIT,Computer Engineering,TFWS,CET,94.06,1,120
SPIT,Computer Engineering,TFWS,CET,93.47,2,30
SPIT,Information Technology,OPEN,CET,95.67,1,90
SPIT,Information Technology,OPEN,CET,94.98,2,120
SPIT,Information Technology,OBC,CET,91.74,1,30
SPIT,Information Technology,OBC,CET,91.17,2,30
SPIT,Information Technology,SC,CET,80.59,1,90
SPIT,Information Technology,SC,CET,80.16,2,60
SPIT,Information Technology,ST,CET,75.68,1,90
SPIT,Information Technology,ST,CET,75.33,2,60
SPIT,Information Technology,EWS,CET,92.59,1,120
SPIT,Information Technology,EWS,CET,91.94,2,120
SPIT,Information Technology,TFWS,CET,93.26,1,60
SPIT,Information Technology,TFWS,CET,92.51,2,30
SPIT,Mechanical Engineering,OPEN,CET,90.44,1,30
SPIT,Mechanical Engineering,OPEN,CET,89.99,2,120
SPIT,Mechanical Engineering,OBC,CET,85.99,1,120
SPIT,Mechanical Engineering,OBC,CET,85.46,2,90
SPIT,Mechanical Engineering,SC,CET,75.44,1,60
SPIT,Mechanical Engineering,SC,CET,74.86,2,90
SPIT,Mechanical Engineering,ST,CET,70.16,1,120
SPIT,Mechanical Engineering,ST,CET,69.73,2,90
SPIT,Mechanical Engineering,EWS,CET,86.96,1,120
SPIT,Mechanical Engineering,EWS,CET,86.51,2,30
SPIT,Mechanical Engineering,TFWS,CET,88.2,1,90
SPIT,Mechanical Engineering,TFWS,CET,87.52,2,30
SPIT,Electronics & Telecommunication,OPEN,CET,92.55,1,30
SPIT,Electronics & Telecommunication,OPEN,CET,91.97,2,60
SPIT,Electronics & Telecommunication,OBC,CET,88.81,1,30
SPIT,Electronics & Telecommunication,OBC,CET,88.06,2,90
SPIT,Electronics & Telecommunication,SC,CET,77.98,1,30
SPIT,Electronics & Telecommunication,SC,CET,77.54,2,30
SPIT,Electronics & Telecommunication,ST,CET,72.8,1,60
SPIT,Electronics & Telecommunication,ST,CET,72.33,2,60
SPIT,Electronics & Telecommunication,EWS,CET,89.6,1,60
SPIT,Electronics & Telecommunication,EWS,CET,89.18,2,30
SPIT,Electronics & Telecommunication,TFWS,CET,90.47,1,90
SPIT,Electronics & Telecommunication,TFWS,CET,90.0,2,30
SPIT,Civil Engineering,OPEN,CET,86.02,1,60
SPIT,Civil Engineering,OPEN,CET,85.23,2,90
SPIT,Civil Engineering,OBC,CET,82.15,1,30
SPIT,Civil Engineering,OBC,CET,81.74,2,120
SPIT,Civil Engineering,SC,CET,71.3,1,90
SPIT,Civil Engineering,SC,CET,70.65,2,60
SPIT,Civil Engineering,ST,CET,66.32,1,60
SPIT,Civil Engineering,ST,CET,65.92,2,60
SPIT,Civil Engineering,EWS,CET,83.13,1,60
SPIT,Civil Engineering,EWS,CET,82.53,2,60
SPIT,Civil Engineering,TFWS,CET,83.95,1,90
SPIT,Civil Engineering,TFWS,CET,83.37,2,60
SPIT,Electrical Engineering,OPEN,CET,89.02,1,90
SPIT,Electrical Engineering,OPEN,CET,88.34,2,30
SPIT,Electrical Engineering,OBC,CET,85.05,1,120
SPIT,Electrical Engineering,OBC,CET,84.36,2,120
SPIT,Electrical Engineering,SC,CET,74.14,1,60
SPIT,Electrical Engineering,SC,CET,73.36,2,30
SPIT,Electrical Engineering,ST,CET,69.04,1,120
SPIT,Electrical Engineering,ST,CET,68.64,2,120
SPIT,Electrical Engineering,EWS,CET,86.23,1,90
SPIT,Electrical Engineering,EWS,CET,85.85,2,30
SPIT,Electrical Engineering,TFWS,CET,87.18,1,90
SPIT,Electrical Engineering,TFWS,CET,86.56,2,60
RAIT,Computer Engineering,OPEN,CET,90.99,1,30
RAIT,Computer Engineering,OPEN,CET,90.4,2,60
RAIT,Computer Engineering,OBC,CET,86.69,1,60
RAIT,Computer Engineering,OBC,CET,86.34,2,90
RAIT,Computer Engineering,SC,CET,75.59,1,120
RAIT,Computer Engineering,SC,CET,74.86,2,90
RAIT,Computer Engineering,ST,CET,70.73,1,120
RAIT,Computer Engineering,ST,CET,70.3,2,30
RAIT,Computer Engineering,EWS,CET,87.99,1,30
RAIT,Computer Engineering,EWS,CET,87.24,2,120
RAIT,Computer Engineering,TFWS,CET,88.52,1,60
RAIT,Computer Engineering,TFWS,CET,88.21,2,60
RAIT,Information Technology,OPEN,CET,89.85,1,90
RAIT,Information Technology,OPEN,CET,89.39,2,60
RAIT,Information Technology,OBC,CET,85.61,1,30
RAIT,Information Technology,OBC,CET,85.28,2,60
RAIT,Information Technology,SC,CET,74.97,1,90
RAIT,Information Technology,SC,CET,74.62,2,60
RAIT,Information Technology,ST,CET,69.88,1,30
RAIT,Information Technology,ST,CET,69.43,2,30
RAIT,Information Technology,EWS,CET,86.76,1,120
RAIT,Information Technology,EWS,CET,86.14,2,90
RAIT,Information Technology,TFWS,CET,87.73,1,90
RAIT,Information Technology,TFWS,CET,87.08,2,90
RAIT,Mechanical Engineering,OPEN,CET,81.47,1,30
RAIT,Mechanical Engineering,OPEN,CET,80.92,2,60
RAIT,Mechanical Engineering,OBC,CET,77.37,1,90
RAIT,Mechanical Engineering,OBC,CET,76.72,2,30
RAIT,Mechanical Engineering,SC,CET,66.3,1,30
RAIT,Mechanical Engineering,SC,CET,65.85,2,120
RAIT,Mechanical Engineering,ST,CET,61.25,1,120
RAIT,Mechanical Engineering,ST,CET,60.54,2,60
RAIT,Mechanical Engineering,EWS,CET,78.53,1,60
RAIT,Mechanical Engineering,EWS,CET,77.94,2,120
RAIT,Mechanical Engineering,TFWS,CET,79.16,1,30
RAIT,Mechanical Engineering,TFWS,CET,78.78,2,120
RAIT,Electronics & Telecommunication,OPEN,CET,83.88,1,120
RAIT,Electronics & Telecommunication,OPEN,CET,83.44,2,90
RAIT,Electronics & Telecommunication,OBC,CET,79.83,1,90
RAIT,Electronics & Telecommunication,OBC,CET,79.16,2,60
RAIT,Electronics & Telecommunication,SC,CET,68.95,1,90
RAIT,Electronics & Telecommunication,SC,CET,68.3,2,120
RAIT,Electronics & Telecommunication,ST,CET,63.53,1,30
RAIT,Electronics & Telecommunication,ST,CET,62.86,2,90
RAIT,Electronics & Telecommunication,EWS,CET,80.69,1,60
RAIT,Electronics & Telecommunication,EWS,CET,80.21,2,60
RAIT,Electronics & Telecommunication,TFWS,CET,81.97,1,90
RAIT,Electronics & Telecommunication,TFWS,CET,81.3,2,30
RAIT,Civil Engineering,OPEN,CET,77.42,1,60
RAIT,Civil Engineering,OPEN,CET,77.03,2,90
RAIT,Civil Engineering,OBC,CET,72.96,1,60
RAIT,Civil Engineering,OBC,CET,72.48,2,120
RAIT,Civil Engineering,SC,CET,62.05,1,90
RAIT,Civil Engineering,SC,CET,61.53,2,120
RAIT,Civil Engineering,ST,CET,57.06,1,60
RAIT,Civil Engineering,ST,CET,56.44,2,30
RAIT,Civil Engineering,EWS,CET,74.46,1,60
RAIT,Civil Engineering,EWS,CET,74.04,2,90
RAIT,Civil Engineering,TFWS,CET,75.0,1,60
RAIT,Civil Engineering,TFWS,CET,74.4,2,30
RAIT,Electrical Engineering,OPEN,CET,80.31,1,120
RAIT,Electrical Engineering,OPEN,CET,79.92,2,120
RAIT,Electrical Engineering,OBC,CET,75.97,1,30
RAIT,Electrical Engineering,OBC,CET,75.54,2,90
RAIT,Electrical Engineering,SC,CET,65.45,1,90
RAIT,Electrical Engineering,SC,CET,64.93,2,60
RAIT,Electrical Engineering,ST,CET,59.99,1,30
RAIT,Electrical Engineering,ST,CET,59.68,2,60
RAIT,Electrical Engineering,EWS,CET,77.32,1,30
RAIT,Electrical Engineering,EWS,CET,76.73,2,60
RAIT,Electrical Engineering,TFWS,CET,78.17,1,60
RAIT,Electrical Engineering,TFWS,CET,77.8,2,90
KJSCE,Computer Engineering,OPEN,CET,95.95,1,60
KJSCE,Computer Engineering,OPEN,CET,95.46,2,30
KJSCE,Computer Engineering,OBC,CET,91.87,1,30
KJSCE,Computer Engineering,OBC,CET,91.1,2,60
KJSCE,Computer Engineering,SC,CET,80.73,1,90
KJSCE,Computer Engineering,SC,CET,80.23,2,120
KJSCE,Computer Engineering,ST,CET,75.52,1,120
KJSCE,Computer Engineering,ST,CET,74.8,2,30
KJSCE,Computer Engineering,EWS,CET,92.73,1,60
KJSCE,Computer Engineering,EWS,CET,92.23,2,60
KJSCE,Computer Engineering,TFWS,CET,93.88,1,90
KJSCE,Computer Engineering,TFWS,CET,93.57,2,90
KJSCE,Information Technology,OPEN,CET,94.89,1,90
KJSCE,Information Technology,OPEN,CET,94.38,2,120
KJSCE,Information Technology,OBC,CET,91.25,1,60
KJSCE,Information Technology,OBC,CET,90.61,2,60
KJSCE,Information Technology,SC,CET,80.34,1,120
KJSCE,Information Technology,SC,CET,79.98,2,90
KJSCE,Information Technology,ST,CET,74.92,1,120
KJSCE,Information Technology,ST,CET,74.47,2,60
KJSCE,Information Technology,EWS,CET,92.18,1,90
KJSCE,Information Technology,EWS,CET,91.43,2,90
KJSCE,Information Technology,TFWS,CET,92.82,1,120
KJSCE,Information Technology,TFWS,CET,92.43,2,120
KJSCE,Mechanical Engineering,OPEN,CET,89.35,1,90
KJSCE,Mechanical Engineering,OPEN,CET,88.81,2,120
KJSCE,Mechanical Engineering,OBC,CET,85.49,1,120
KJSCE,Mechanical Engineering,OBC,CET,84.76,2,60
KJSCE,Mechanical Engineering,SC,CET,74.42,1,60
KJSCE,Mechanical Engineering,SC,CET,73.81,2,30
KJSCE,Mechanical Engineering,ST,CET,69.44,1,30
KJSCE,Mechanical Engineering,ST,CET,68.9,2,90
KJSCE,Mechanical Engineering,EWS,CET,86.01,1,30
KJSCE,Mechanical Engineering,EWS,CET,85.21,2,120
KJSCE,Mechanical Engineering,TFWS,CET,87.32,1,60
KJSCE,Mechanical Engineering,TFWS,CET,86.87,2,60
KJSCE,Electronics & Telecommunication,OPEN,CET,91.47,1,60
KJSCE,Electronics & Telecommunication,OPEN,CET,90.95,2,90
KJSCE,Electronics & Telecommunication,OBC,CET,87.91,1,120
KJSCE,Electronics & Telecommunication,OBC,CET,87.53,2,90
KJSCE,Electronics & Telecommunication,SC,CET,76.66,1,60
KJSCE,Electronics & Telecommunication,SC,CET,76.11,2,120
KJSCE,Electronics & Telecommunication,ST,CET,71.79,1,30
KJSCE,Electronics & Telecommunication,ST,CET,71.41,2,90
