percentile,cutoff_percentile,gap,category,exam_type,admitted
88.99254944466749,84.5348493122184,4.457700132449091,ST,CET,1
51.980941267417855,71.95897285572573,-19.97803158830788,OPEN,CET,0
74.02534736289145,87.01642529344547,-12.991077930554013,OBC,CET,0
55.246508920908745,69.95935756679131,-14.712848645882566,SC,CET,0
62.10225079312637,67.91762364050683,-5.815372847380459,OBC,JEE,0
99.33312966335733,79.08286848563759,20.250261177719736,EWS,JEE,1
57.12477714507566,56.05537803360768,1.0693991114679804,ST,CET,1
74.9444076725678,58.55061600171302,16.39379167085479,EWS,CET,1
80.90778671590596,73.59964468960045,7.308142026305504,OBC,CET,1
85.12324852720519,96.95961565693315,-11.836367129727961,ST,JEE,0
77.98243417434571,87.10727420303235,-9.124840028686634,TFWS,JEE,0
50.48854237095918,58.92163234277482,-8.43308997181564,TFWS,CET,0
66.3230654121996,92.66115156874888,-26.33808615654928,EWS,JEE,0
75.88558216923558,87.58738429206406,-11.701802122828482,TFWS,JEE,0
54.39332495724167,82.18712039376807,-27.793795436526402,TFWS,JEE,0
67.53134656045904,91.50303674710838,-23.97169018664934,OPEN,JEE,0
51.66015543956833,72.98288822456159,-21.322732784993264,TFWS,JEE,0
53.928924857751035,64.85679676299645,-10.927871905245418,OPEN,JEE,0
69.8461638100798,77.78504081533978,-7.938877005259982,SC,CET,0
56.63578770215302,79.42345812390958,-22.787670421756566,OPEN,JEE,0
78.3770424130779,78.95552355444109,-0.5784811413631843,OPEN,CET,0
84.47324845686329,80.14578372086469,4.327464735998603,OBC,JEE,1
90.02933495545415,97.21736886164354,-7.188033906189389,OPEN,CET,0
60.007512212240506,95.14993022778229,-35.142418015541786,OPEN,JEE,0
58.37412911295349,93.96940812687279,-35.5952790139193,OBC,CET,0
55.228392016720015,90.6630480854339,-35.434656068713885,OPEN,CET,0
81.82151247718184,96.9825507733052,-15.161038296123365,TFWS,JEE,0
85.32378632434506,59.38301155473344,25.94077476961162,OPEN,CET,1
51.5793072412821,66.7979851343354,-15.218677893053304,SC,CET,0
96.81061231218449,77.02998958162902,19.780622730555464,OPEN,JEE,1
52.59856418257362,92.67078494399153,-40.07222076141792,OPEN,CET,0
77.06481676505352,77.4798741627616,-0.4150573977080825,SC,JEE,1
85.45302597254582,88.2875459007007,-2.83451992815489,OBC,CET,0
93.54845618730428,61.18371578357677,32.36474040372751,TFWS,CET,1
85.70434660662139,66.23241467745693,19.471931929164455,OPEN,JEE,1
90.08640415348958,87.56403622917642,2.5223679243131585,TFWS,CET,1
66.97250962714031,62.33066339550372,4.641846231636592,EWS,CET,1
90.7412556873256,70.63533909214424,20.10591659518137,TFWS,JEE,1
54.00574231923376,66.78654847270393,-12.780806153470166,OBC,JEE,0
94.74083280302638,70.5688453929003,24.17198741012608,OBC,JEE,1
77.37961880768681,86.52042018396968,-9.140801376282866,OPEN,CET,0
90.86488849812469,71.36919956085464,19.495688937270046,SC,CET,1
72.615914225915,79.70921785605334,-7.093303630138337,OBC,JEE,0
82.17888475982625,59.44696852892123,22.731916230905014,SC,CET,1
76.32013304680567,90.82328734894094,-14.503154302135272,EWS,CET,0
86.5794760877666,71.46004384134156,15.119432246425035,SC,CET,1
54.08149910152948,83.85977007698374,-29.778270975454255,ST,CET,0
53.01760419952819,87.27983727395156,-34.262233074423364,SC,CET,0
62.355161700507324,64.32991103397066,-1.9747493334633361,OBC,JEE,0
57.97723400565942,94.36803683042407,-36.390802824764656,SC,JEE,0
93.58917832961009,82.4219791965094,11.167199133100695,SC,CET,1
60.960699367902215,74.07826880794093,-13.117569440038714,ST,CET,0
98.79326279095656,63.11391566923077,35.67934712172579,ST,CET,1
66.84478958855534,96.9323917366037,-30.08760214804836,OPEN,JEE,0
59.10589578443496,88.60053508385732,-29.49463929942236,OBC,JEE,0
89.48492535712396,64.25709304162957,25.227832315494382,OPEN,JEE,1
82.9353887750438,70.02812947522798,12.90725929981582,ST,JEE,1
74.90978582265694,91.03050448491926,-16.12071866226232,SC,JEE,0
77.76817754688156,85.95765601308258,-8.189478466201024,ST,CET,0
85.96008891361319,89.07740102584972,-3.117312112236533,EWS,CET,0
61.422737066564935,74.63344904847548,-13.21071198191055,SC,CET,0
99.8166958028371,86.88319368757642,12.93350211526068,OPEN,CET,1
98.73965810733915,72.19897066744416,26.540687439894995,SC,JEE,1
82.51628431734684,64.40119980374973,18.11508451359711,EWS,CET,1
59.97712254645725,83.15412805044052,-23.177005503983267,ST,CET,0
84.01141212156458,98.43261968914635,-14.421207567581774,OBC,CET,0
53.60992044895879,68.82174322709217,-15.211822778133381,TFWS,CET,0
51.532625110290304,75.51314685345801,-23.980521743167706,OBC,JEE,0
62.884144425560685,84.99306101260848,-22.108916587047794,OBC,JEE,0
73.13114783696582,79.09702955445071,-5.965881717484891,ST,CET,0
93.41362527041903,92.5325369090527,0.8810883613663378,OBC,CET,1
86.3584534883154,88.89755043789346,-2.5390969495780524,EWS,CET,0
87.13532605999904,57.59422557187489,29.541100488124158,ST,CET,1
71.27466672240377,99.42974490960793,-28.155078187204168,OBC,JEE,0
67.29674962734815,88.48190919051629,-21.185159563168142,TFWS,JEE,0
68.55193814923014,93.44369757508804,-24.8917594258579,OPEN,CET,0
99.3824781868029,83.97829818824292,15.404179998559982,ST,CET,1
52.005459570624126,93.10468819808092,-41.099228627456796,ST,JEE,0
93.35157480612243,60.00104238432757,33.35053242179486,SC,JEE,1
78.93377042861967,70.47433368238954,8.459436746230125,OBC,CET,1
71.93077095947953,94.00073199039993,-22.069961030920396,OPEN,CET,0
86.26288302075682,63.97365690137671,22.28922611938011,TFWS,CET,1
74.33344707123514,58.481773386811014,15.851673684424128,EWS,JEE,1
93.67116190408302,90.07129282756225,3.5998690765207755,ST,JEE,1
95.03509320056293,92.17913392612668,2.8559592744362448,EWS,JEE,1
71.08604634367276,62.23802370945058,8.848022634222183,EWS,JEE,1
63.841389861752575,93.01839623383083,-29.177006372078253,EWS,JEE,0
79.61751642966811,85.56116690407404,-5.943650474405928,SC,CET,0
95.61816728083454,78.14367940313798,17.47448787769656,EWS,CET,1
60.53310945028333,91.94613357877164,-31.41302412848831,OBC,CET,0
81.14832917817414,73.65659159469398,7.491737583480159,OBC,CET,1
81.57801100462603,63.63273105194118,17.945279952684857,OPEN,JEE,1
86.65565112076405,67.6759441091723,18.979707011591742,OPEN,CET,1
56.57838425636299,77.47979881405251,-20.901414557689527,TFWS,JEE,0
85.79124823410443,78.64422027395632,7.147027960148108,EWS,JEE,1
95.45162603328205,90.8483467766349,4.603279256647156,EWS,CET,1
58.984155443512094,90.21519620252889,-31.231040759016793,SC,CET,0
61.87716624619388,80.87081179560359,-18.993645549409706,EWS,CET,0
98.56975470208198,89.74495400976369,8.824800692318291,EWS,CET,1
59.04884763547449,63.53391889406836,-4.4850712585938695,EWS,CET,0
92.71925466847895,57.227871455651595,35.49138321282736,ST,CET,1
74.61389282240174,93.87670510724416,-19.262812284842425,ST,JEE,0
62.36155372015885,58.36217497244325,3.9993787477156033,SC,JEE,1
93.53749506362557,65.97763512360788,27.559859940017688,SC,JEE,1
72.26526275013327,85.94169325828511,-13.676430508151839,OBC,CET,0
75.74086769648451,73.22043322441526,2.5204344720692546,SC,JEE,1
67.96166846998828,93.99597166124013,-26.03430319125185,TFWS,CET,0
79.64754257174637,68.26010086247099,11.387441709275379,OBC,CET,1
58.17619362925114,55.52827492678649,2.6479187024646507,EWS,JEE,1
69.55407683258804,68.37917600495311,1.1749008276349286,SC,JEE,1
98.47061611676438,80.72433968872501,17.746276428039366,TFWS,CET,1
62.90667163505638,71.72925770544656,-8.82258607039018,SC,CET,0
82.8368332270646,78.8018376312646,4.034995595799998,SC,JEE,1
66.25950321123474,94.00861628815832,-27.749113076923578,OBC,JEE,0
88.67365628433004,95.60558491325139,-6.931928628921355,OBC,JEE,0
56.54368303591749,66.83584587710799,-10.292162841190496,OPEN,JEE,0
98.49105225392724,75.56525106051058,22.92580119341666,OBC,JEE,1
72.68947706918196,79.43690867824458,-6.747431609062616,OBC,JEE,0
61.8025231673232,97.235504331527,-35.432981164203795,ST,CET,0
53.67483736650063,99.43847070281512,-45.76363333631449,SC,JEE,0
58.48789525437704,65.47562257344794,-6.987727319070899,OBC,CET,0
75.98869742780089,87.35060427488878,-11.361906847087894,SC,CET,0
66.85015882156432,71.82238226937719,-4.9722234478128655,SC,JEE,0
91.44416829413046,55.36081476143649,36.08335353269398,ST,JEE,1
71.5443761830903,55.41173724839766,16.132638934692636,SC,JEE,1
62.435713629381496,75.49518733652039,-13.059473707138892,TFWS,CET,0
80.8572493302015,76.73090362869289,4.126345701508612,OBC,CET,1
85.33886084427229,56.0043514975182,29.33450934675409,SC,JEE,1
58.35209539504749,85.56827004645646,-27.21617465140897,OPEN,JEE,0
58.380960814415886,68.08315079247541,-9.702189978059522,OPEN,CET,0
51.83357134667715,79.91524301834974,-28.081671671672595,ST,CET,0
86.82010075328202,68.39089875586113,18.42920199742089,TFWS,JEE,1
83.19022638109026,62.437477011684166,20.75274936940609,OBC,JEE,1
73.7315437874907,73.11923136764995,0.6123124198407481,ST,JEE,0
92.20852244845986,65.33616473317728,26.872357715282575,OPEN,CET,1
90.28350764750266,78.79864347290298,11.484864174599679,TFWS,CET,1
79.2677182198376,63.84786959774836,15.419848622089248,OBC,JEE,1
93.41356402566294,77.6240659606859,15.789498064977039,SC,JEE,1
60.292060501838414,62.00334391166461,-1.7112834098261942,OBC,JEE,0
55.5959809698864,84.85837457211743,-29.26239360223103,EWS,CET,0
63.48748057584948,88.55022695764336,-25.06274638179388,OBC,CET,0
52.854342804465745,59.912543424122056,-7.058200619656311,SC,CET,0
76.5584764000516,75.81720733566159,0.7412690643900106,EWS,JEE,1
96.83028461474808,58.15379067914188,38.6764939356062,TFWS,JEE,1
51.967177033425486,81.61911882661911,-29.65194179319363,ST,JEE,0
56.105495700501336,66.76599125786922,-10.66049555736788,TFWS,CET,0
72.60995141417176,78.4792883293225,-5.86933691515074,OBC,CET,0
96.69375087639524,78.02701491760095,18.66673595879429,ST,CET,1
65.80780524883752,96.13376840562412,-30.3259631567866,OBC,JEE,0
75.36174043441963,79.43420340430816,-4.072462969888534,OPEN,JEE,0
52.0786429525196,80.94343234746505,-28.864789394945447,OPEN,CET,0
57.41716004810444,72.87356409651493,-15.456404048410484,SC,JEE,0
99.33150614794235,97.23404234163534,2.0974638063070046,TFWS,JEE,1
98.25593482180227,89.58477297006263,8.67116185173964,OPEN,CET,1
50.24699904672048,67.70053541847645,-17.453536371755966,EWS,CET,0
97.59058927116195,92.56732656704233,5.023262704119617,EWS,CET,1
81.95599689077503,74.24163802823651,7.714358862538518,OBC,CET,1
93.39591472600111,91.87568788724494,1.520226838756173,ST,CET,0
72.73699278169295,91.61851903906084,-18.881526257367895,EWS,JEE,0
75.77980142896251,63.40472331094702,12.375078118015495,OBC,CET,1
74.44232901284602,86.20078034656918,-11.758451333723158,ST,JEE,0
83.34321287730522,67.93361213414063,15.409600743164589,OPEN,JEE,1
56.98256273781564,68.23842381467374,-11.255861076858096,OBC,CET,0
51.4986794936339,68.18748942118584,-16.688809927551944,ST,CET,0
65.39649707955954,87.2877870164177,-21.891289936858158,SC,JEE,0
85.23403813683234,65.22725885976786,20.00677927706448,TFWS,JEE,1
60.09267260614742,55.040309668451016,5.052362937696401,TFWS,JEE,1
83.67162166624587,86.82803997997718,-3.156418313731308,SC,CET,1
98.49560230536352,62.617721100663076,35.877881204700444,EWS,JEE,1
54.69503578947092,59.649466591198646,-4.9544308017277245,TFWS,CET,0
83.63010591125632,65.56946736643567,18.060638544820648,ST,CET,1
72.18751096522855,71.90557324336032,0.28193772186823196,SC,JEE,1
93.40711271887527,76.17783157255744,17.22928114631783,EWS,CET,1
58.857489472369295,56.983366811712074,1.8741226606572212,OBC,JEE,1
84.63129761130823,98.19051330191755,-13.55921569060932,OBC,JEE,0
91.90576448240552,86.86480587717034,5.040958605235176,ST,CET,1
97.23071097370116,69.38213590693296,27.848575066768205,ST,CET,1
84.16240141448229,69.18202794920018,14.980373465282113,ST,JEE,1
74.85873820042136,74.96014344689644,-0.10140524647508187,TFWS,CET,0
80.8923620100607,82.86789461295497,-1.9755326028942761,ST,CET,1
93.44524922393592,61.51360146320906,31.931647760726854,SC,JEE,1
78.53048733194149,63.407376712540376,15.12311061940111,SC,CET,1
51.519352984841845,93.24483893609302,-41.72548595125117,EWS,JEE,0
96.54743477534889,66.40334411306372,30.144090662285166,SC,JEE,1
84.47633755157806,71.9186774098954,12.55766014168266,TFWS,CET,1
83.82566928886233,93.77159736728021,-9.945928078417879,OBC,JEE,0
60.78375761988586,84.5100784082921,-23.72632078840624,EWS,CET,0
82.94427351163286,70.20617863070512,12.738094880927733,SC,JEE,1
69.69322028270793,85.42462978474562,-15.731409502037693,ST,CET,0
82.5616488520746,55.87590308447291,26.685745767601688,SC,JEE,1
55.32965151539953,87.73609837050574,-32.40644685510621,OPEN,JEE,0
82.89226523015179,76.67221380297266,6.220051427179129,EWS,CET,1
99.97068628853333,91.18660555415852,8.784080734374811,TFWS,CET,1
52.4106019430278,97.48137551428783,-45.070773571260034,SC,CET,0
98.85870921106587,96.1975904525083,2.6611187585575777,SC,CET,1
70.34539803614354,95.46229443376266,-25.11689639761913,TFWS,CET,0
93.53767251686295,77.79156303905798,15.746109477804978,OBC,CET,1
89.11927420291367,71.02632407918274,18.09295012373093,ST,CET,1
78.3508130493334,75.69407195051494,2.6567410988184577,ST,CET,1
86.92246046256633,85.70037214744455,1.2220883151217805,OBC,CET,1
93.92577806506739,94.33790107076781,-0.4121230057004226,OBC,JEE,1
70.20701608255165,64.21089048350532,5.996125599046323,OPEN,CET,1
66.35165807816193,95.8595955515458,-29.507937473383862,TFWS,JEE,0
83.37966927817924,91.27552032266007,-7.895851044480835,EWS,CET,0
90.39229709706294,98.55909267543144,-8.166795578368507,ST,CET,0
88.11425673883079,94.17120391103508,-6.056947172204289,OBC,JEE,0
89.89068244293173,67.45721117128984,22.433471271641892,OBC,JEE,1
71.77916574064665,59.71503805481012,12.064127685836525,TFWS,CET,1
90.89171080875107,59.99472770362569,30.89698310512538,EWS,JEE,1
56.01045276853042,67.95943767673329,-11.948984908202867,OBC,CET,0
77.22445489804248,82.331175717312,-5.106720819269512,OPEN,JEE,0
50.28793302490608,90.79225451132417,-40.50432148641809,EWS,CET,0
66.22929149501351,95.01663866067963,-28.78734716566612,OPEN,JEE,0
68.32307674356989,82.75702560443085,-14.433948860860966,SC,CET,0
69.80863458046277,55.25059341728839,14.558041163174373,ST,JEE,1
84.7733603344931,63.291096555074745,21.48226377941836,OBC,CET,1
69.42790506351729,59.43781607147487,9.990088992042416,EWS,JEE,1
72.43468113112652,71.16793916282094,1.2667419683055812,OPEN,CET,1
61.87720654371637,77.3101192167017,-15.432912672985324,ST,CET,0
68.662589581467,56.931174446745956,11.731415134721047,ST,CET,1
61.363481363157575,70.50726992290666,-9.143788559749083,OBC,JEE,0
53.659796188422185,62.97349552082686,-9.313699332404674,ST,JEE,0
80.17242966906889,83.79462239851989,-3.622192729451001,OBC,JEE,0
83.41063992775082,75.66012043493313,7.750519492817688,SC,JEE,1
80.97451730048073,77.04163528855894,3.932882011921791,OBC,JEE,1
73.17470219002863,74.03228456748901,-0.857582377460389,TFWS,CET,1
68.98928900896149,97.54287711665222,-28.55358810769073,OPEN,JEE,0
93.16668247859127,64.55571306790956,28.610969410681705,TFWS,CET,1
75.9540892568109,77.9915595630524,-2.0374703062415023,ST,CET,0
73.95909388148655,87.75277289225744,-13.793679010770887,ST,CET,0
51.282103290321785,79.77957638448804,-28.497473094166253,ST,CET,0
67.06239138130782,96.34142941439765,-29.279038033089833,OBC,CET,0
69.00978093929285,71.81959182603714,-2.8098108867442875,EWS,JEE,0
69.94113904484502,75.63357335690642,-5.692434312061408,OBC,CET,0
79.00861846136661,58.93924302705541,20.069375434311198,OPEN,JEE,1
76.68012733634393,82.10046044181081,-5.420333105466881,OBC,CET,0
80.39525463967223,67.82543259594073,12.569822043731506,ST,CET,1
88.2441630771064,62.13375225844281,26.110410818663595,SC,JEE,1
90.64928693580467,79.23164253425061,11.417644401554057,OPEN,JEE,1
85.90615381132471,78.68780672040603,7.218347090918684,TFWS,CET,1
97.77618479774674,58.376288034470114,39.39989676327662,SC,CET,1
50.91162913381808,86.07058768050405,-35.158958546685966,OPEN,CET,0
59.788899284177305,82.75786248396295,-22.968963199785648,OPEN,JEE,0
50.37814374890711,63.41126908221913,-13.033125333312022,ST,JEE,0
82.37373570773015,75.88985136585495,6.483884341875196,TFWS,CET,1
94.90152744749935,87.05436978329593,7.847157664203422,OBC,JEE,1
62.174114828814965,78.5598904540868,-16.385775625271833,TFWS,JEE,0
96.35172723981533,72.59926389016887,23.75246334964646,ST,JEE,1
53.01336951447804,69.34406138460199,-16.330691870123943,ST,JEE,0
96.72180134027572,82.16252706566038,14.559274274615333,ST,JEE,1
67.58113436198173,96.7903370748057,-29.20920271282398,SC,JEE,0
55.07104142246082,84.89264540124802,-29.821603978787195,TFWS,JEE,0
74.29358795931628,58.32619271181604,15.967395247500242,TFWS,CET,1
62.8388283860254,75.50048131995496,-12.66165293392956,OPEN,JEE,0
64.24364509809614,94.64167385222294,-30.3980287541268,EWS,JEE,0
65.36449824631433,59.203577948148364,6.160920298165962,OBC,CET,1
90.15129489163317,99.00496919012068,-8.853674298487505,ST,JEE,0
76.95806383376272,97.23358801722125,-20.27552418345853,TFWS,JEE,0
65.56538495780018,58.483214392479475,7.082170565320702,TFWS,JEE,1
80.51668916554593,96.5368927600052,-16.020203594459275,OPEN,JEE,0
85.80753371115968,71.15940026654607,14.648133444613606,OBC,CET,1
63.63120003667669,92.58955793487588,-28.958357898199196,EWS,JEE,0
70.67745507626758,73.61805852824058,-2.940603451973004,EWS,CET,0
56.09430466684738,74.61805251526195,-18.523747848414573,ST,JEE,0
59.05746747673402,83.22381754850065,-24.16635007176663,EWS,JEE,0
84.05589269824914,89.46424515778125,-5.408352459532111,EWS,JEE,0
59.071917384781344,56.50361721719707,2.568300167584276,OBC,JEE,0
76.258169183353,81.39544180095747,-5.1372726176044665,OBC,CET,0
85.45231308612163,63.30961823733301,22.142694848788622,ST,CET,1
55.34384615473719,70.39475354491253,-15.05090739017534,TFWS,CET,0
78.36561098144517,70.48460564390713,7.881005337538042,OPEN,CET,1
62.82813918506819,75.87318513984134,-13.045045954773151,ST,CET,0
98.146343761879,69.86907032848971,28.277273433389283,SC,JEE,1
74.17728233599624,59.777569771054715,14.399712564941524,EWS,CET,1
90.2996274887579,61.48047886438259,28.819148624375316,OPEN,CET,1
77.51132710781309,56.487990357468846,21.023336750344242,TFWS,JEE,1
52.170626642740956,75.92608429712956,-23.755457654388607,TFWS,CET,0
81.65756877970111,97.47292242095799,-15.815353641256877,OBC,JEE,0
97.57016711033285,60.147547452341186,37.42261965799166,SC,CET,1
80.08059100731656,97.10876993863715,-17.028178931320596,TFWS,JEE,0
90.95944297133951,87.63458740557816,3.3248555657613537,SC,CET,1
94.2103231674204,83.36869673057026,10.841626436850134,EWS,JEE,1
61.40398859744663,83.71486011189855,-22.310871514451918,OBC,CET,0
60.60224199541133,91.78938035363456,-31.187138358223223,OPEN,CET,0
80.54904944254959,59.75793396490205,20.791115477647537,OBC,JEE,1
70.55142349033524,77.4615673986666,-6.910143908331364,EWS,JEE,0
91.99306514333603,86.02055565260375,5.972509490732278,TFWS,JEE,1
95.00115616990055,81.11350980577359,13.887646364126965,SC,CET,1
67.6710689651359,92.05866866053661,-24.38759969540071,EWS,JEE,0
61.8435279487241,58.216091051005144,3.627436897718958,TFWS,CET,1
89.0262757621931,85.73619625771289,3.290079504480204,ST,JEE,1
63.740301777406806,78.76423400211993,-15.023932224713128,SC,CET,0
91.13071592568392,71.87265844710748,19.258057478576433,EWS,JEE,1
71.18691268243813,70.14223670941438,1.0446759730237574,OPEN,JEE,0
83.37749496457351,82.62705215845159,0.7504428061219244,OPEN,CET,1
54.77676569173341,94.6492941716698,-39.872528479936385,TFWS,JEE,0
81.19296623382866,77.07982871149963,4.113137522329026,TFWS,JEE,1
72.58838393686145,91.70018080142295,-19.111796864561498,OPEN,JEE,0
79.3304231587737,72.89595899205655,6.434464166717149,ST,CET,1
58.40071038724317,59.55655359429635,-1.1558432070531808,OBC,CET,0
86.8436872472091,57.73700527240941,29.10668197479969,OPEN,JEE,1
93.13985387716143,57.28437952390365,35.855474353257776,TFWS,JEE,1
60.836990004538784,71.91668131711631,-11.07969131257753,TFWS,CET,0
54.78572777600809,70.00707991219497,-15.22135213618688,ST,CET,0
51.18192930231682,86.94819755120434,-35.76626824888753,OPEN,JEE,0
82.0985750221633,88.05555682052653,-5.9569817983632305,ST,CET,0
80.35470180443903,57.26300161310142,23.09170019133761,OPEN,JEE,1
77.33487063570351,64.83998519856117,12.494885437142344,OBC,JEE,1
61.59735480579877,67.20465233207103,-5.607297526272262,EWS,CET,0
69.54529979527574,79.36873329435502,-9.823433499079286,OPEN,CET,0
79.72381675930865,61.430927463859284,18.292889295449363,EWS,CET,1
74.83834294295846,60.960384263300014,13.877958679658448,OPEN,CET,1
99.38927601074437,96.99860556975413,2.3906704409902346,OBC,CET,1
56.821987627836656,90.78702937475126,-33.9650417469146,TFWS,CET,0
84.75722770237968,63.039143143057075,21.718084559322605,EWS,CET,1
70.21593840521462,73.09226745179436,-2.876329046579741,ST,CET,0
71.40998074628074,70.82517896696167,0.584801779319065,OPEN,JEE,1
85.87988828290881,90.19968129591062,-4.319793013001814,TFWS,JEE,0
84.62180756621848,77.70447478327642,6.917332782942054,OPEN,CET,1
99.56279968510941,60.689313296209285,38.873486388900126,ST,JEE,1
56.41971447270626,87.88514681045285,-31.46543233774659,OBC,JEE,0
55.20548246920832,72.66151503100889,-17.45603256180057,SC,JEE,0
86.21694085643705,66.70012901963054,19.51681183680651,OPEN,JEE,1
78.91934585032045,71.70968867992204,7.209657170398415,ST,JEE,1
63.70803332799029,77.15016708050689,-13.442133752516597,SC,CET,0
53.97096844944933,70.26864048055693,-16.297672031107595,OPEN,CET,0
54.282912479821526,65.76480688033323,-11.481894400511699,EWS,CET,0
94.70954373320592,72.73334028177712,21.976203451428802,TFWS,CET,1
59.59336623593715,55.85319452837047,3.740171707566674,TFWS,CET,1
66.16857810577604,89.37615415128596,-23.207576045509924,ST,CET,0
61.3328201113494,62.60704776375757,-1.2742276524081717,EWS,JEE,0
67.74981529159686,56.95375530656336,10.796059985033502,OBC,CET,1
53.47119213730467,84.08959183427602,-30.618399696971352,SC,JEE,0
75.95298954541352,89.44015773265342,-13.487168187239902,ST,CET,0
53.380628179610746,91.21539635588152,-37.83476817627078,OPEN,JEE,0
90.01782539111808,76.9611586283967,13.056666762721377,TFWS,JEE,1
61.685604095521654,64.13888421870435,-2.4532801231826937,OPEN,CET,0
77.00059573022553,87.80663163761729,-10.80603590739176,SC,CET,0
94.0039543780729,86.137231933368,7.866722444704905,EWS,CET,1
82.5438684523597,65.95904766759121,16.584820784768496,EWS,CET,1
76.64788932756676,95.2016451358943,-18.553755808327537,ST,JEE,0
66.21668765576878,59.64452988468589,6.5721577710828925,ST,CET,1
66.6500956529099,98.729626661814,-32.0795310089041,EWS,CET,0
83.4743477599095,93.28102758849718,-9.806679828587676,ST,JEE,0
99.70696806105838,85.61148972381885,14.095478337239527,EWS,JEE,1
83.09195949246893,96.77437002845255,-13.682410535983621,SC,CET,0
77.88917086850125,87.14284699040499,-9.253676121903737,ST,CET,0
86.5325255119623,63.475336367837045,23.05718914412526,EWS,JEE,1
73.26028061418592,74.67594814602012,-1.4156675318342025,ST,CET,0
53.00711713003926,58.181884582757775,-5.174767452718513,OPEN,JEE,0
78.1148407938955,72.33975529182113,5.775085502074361,TFWS,JEE,1
97.881264225269,88.00133437830578,9.879929846963222,OPEN,CET,1
58.76514711788298,72.19672911642138,-13.431581998538398,OBC,JEE,0
84.50024454103328,69.69809080833197,14.802153732701314,EWS,CET,1
60.04668443295282,81.49332965170888,-21.446645218756053,OBC,CET,0
76.79138422365406,93.81310154045083,-17.021717316796767,EWS,CET,0
54.83382248233598,57.117452068302,-2.2836295859660183,TFWS,JEE,0
72.51854681290925,72.15343434413822,0.36511246877103076,ST,CET,0
87.8081664447623,62.04171301077919,25.766453433983116,EWS,CET,1
67.37857621194911,85.9432641575682,-18.564687945619085,OPEN,JEE,0
83.24558622436089,59.7047429391855,23.54084328517539,ST,CET,1
89.77249803948646,84.58394525682088,5.188552782665582,TFWS,CET,1
96.35889097397263,67.73504875050688,28.623842223465758,OPEN,CET,1
61.73210409277267,63.8517982113065,-2.119694118533829,ST,JEE,0
69.9657957904654,96.66768882321185,-26.70189303274644,EWS,JEE,0
57.62080066652087,55.82434366519504,1.7964570013258339,EWS,CET,1
99.62417510791876,74.48108859908582,25.143086508832937,OPEN,CET,1
96.35004839621476,55.962401164549824,40.387647231664936,SC,CET,1
76.99785651402797,76.51989064064264,0.4779658733853296,EWS,JEE,1
92.10166471882107,77.29660831185161,14.805056406969456,SC,CET,1
76.04789886360211,69.31397997706624,6.733918886535875,ST,CET,1
81.17928440013799,60.88119909986355,20.298085300274437,SC,CET,1
54.456221605800835,71.74924542918416,-17.293023823383322,OPEN,JEE,0
87.7635210248404,84.91570082699918,2.847820197841216,OBC,JEE,0
56.38567418176174,89.81661348467843,-33.430939302916684,OBC,JEE,0
91.30338151262642,78.61840180627233,12.684979706354085,OPEN,JEE,1
89.1014043835193,81.24763055256912,7.853773830950175,OBC,JEE,1
85.43723488714882,63.92742851504704,21.509806372101778,OPEN,CET,1
51.80801902623811,67.7861998286304,-15.978180802392295,EWS,CET,0
65.15641779726643,62.20435464732995,2.9520631499364782,SC,CET,1
63.155628495542146,66.09364307520521,-2.9380145796630615,OBC,CET,0
68.00682037357595,65.00746172003616,2.9993586535397867,EWS,JEE,1
54.382137338191924,78.11547099441007,-23.73333365621815,OBC,JEE,0
96.84789115155314,80.03964963268746,16.808241518865685,ST,CET,1
77.69011203561881,97.05016022655695,-19.360048190938144,OPEN,JEE,0
65.27621553290118,63.702893796017776,1.5733217368834005,OPEN,CET,0
69.84907585371417,83.55456910218658,-13.705493248472408,EWS,JEE,0
72.36012702524178,91.36803746994477,-19.007910444702986,ST,CET,0
80.02971666803086,79.93074513834584,0.09897152968501643,SC,CET,1
75.7839713848249,66.34766253629786,9.436308848527034,ST,CET,1
95.96959866072086,66.68348523589,29.28611342483086,ST,JEE,1
74.84817414529151,56.746760861659496,18.101413283632013,TFWS,CET,1
99.60790074116564,68.59226808140744,31.015632659758197,SC,CET,1
92.57124788725478,88.13486371565041,4.436384171604374,SC,JEE,1
60.42552571786679,57.114540195716415,3.310985522150375,ST,CET,1
96.52976073219581,64.75864007146497,31.771120660730844,OBC,JEE,1
55.818319894273806,86.42734618466429,-30.60902629039048,TFWS,JEE,0
90.87248542455958,89.82799454561801,1.0444908789415734,OBC,JEE,0
69.03116467382901,75.26166924775582,-6.230504573926808,ST,CET,0
93.89871602225347,86.06430806229987,7.8344079599535945,OBC,JEE,1
93.40283450537251,72.2638715051427,21.138963000229808,SC,JEE,1
90.29627000588106,62.116139403573676,28.18013060230738,SC,JEE,1
89.50152181535307,72.71765246176935,16.783869353583725,OBC,CET,1
65.23395695490204,80.80856799903987,-15.574611044137825,SC,JEE,0
54.04596415256261,97.18837104245361,-43.142406889891,OPEN,CET,0
70.14900893825808,58.05941736794614,12.089591570311939,SC,JEE,1
58.67622574932543,77.57903717610074,-18.90281142677531,ST,JEE,0
84.74755444512309,69.63693013037724,15.110624314745849,EWS,CET,1
67.30498632688928,77.61987039531292,-10.314884068423638,OBC,CET,0
98.78051004299574,56.06690740825566,42.713602634740084,TFWS,CET,1
